DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
200416220,12/23/2020 12:00:00 AM,10/04/2020 12:00:00 AM,1200,04,Hollenbeck,0463,1,121,"RAPE, FORCIBLE",0527,21,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,2100 E  1ST                          ST,,34.0465,-118.2173
202007190,03/06/2020 12:00:00 AM,02/06/2020 12:00:00 AM,1200,20,Olympic,2019,1,121,"RAPE, FORCIBLE",1258 0536 0537 0522 2024 1815 0913 1251 0532,12,F,H,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,121,,,,100 S  VERMONT                      AV,,34.0721,-118.2917
200322161,12/23/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1159,03,Southwest,0362,1,121,"RAPE, FORCIBLE",0500 1817 0522 0527 0532 0400 0913,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MARTIN LUTHER KING JR        BL,COLISEUM                     ST,34.0176,-118.3458
202010736,06/09/2020 12:00:00 AM,06/09/2020 12:00:00 AM,2100,20,Olympic,2044,1,121,"RAPE, FORCIBLE",1822 1402 1415 0500 0448 0536 0537 0409 0532 0940,35,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,800 S  ARDMORE                      AV,,34.0574,-118.302
202015325,09/30/2020 12:00:00 AM,09/30/2020 12:00:00 AM,2115,20,Olympic,2024,1,122,"RAPE, ATTEMPTED",1402 1822 0302 0537 0449 0421 0522 0432 1309 1206,24,F,B,503,HOTEL,102,HAND GUN,AO,Adult Other,122,998,,,600 S  NORMANDIE                    AV,,34.0636,-118.3047
200321478,12/09/2020 12:00:00 AM,12/06/2020 12:00:00 AM,1900,03,Southwest,0363,1,121,"RAPE, FORCIBLE",0913 0342 2000 2024 0508 0408 0516 0527 0537 1814,15,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,121,,,,4100    PALMWOOD                     DR,,34.0137,-118.3435
202014598,09/13/2020 12:00:00 AM,09/11/2020 12:00:00 AM,2000,20,Olympic,2039,1,121,"RAPE, FORCIBLE",1206 1822 0537 0536 0444 0531 0532 1402 0516 2002,20,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,2700 W  8TH                          ST,,34.0598,-118.2865
201414971,08/05/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1715,14,Pacific,1435,1,121,"RAPE, FORCIBLE",0500 0527 1817 1823 0913 0940,35,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,3600    MCLAUGHLIN                   AV,,34.0106,-118.4262
202011018,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1600,20,Olympic,2088,1,121,"RAPE, FORCIBLE",1822 1259 0400 0500 0527 1415 1402 1206 0421 1305,15,F,H,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,121,812,998,,HOOVER                       ST,VENICE                       BL,34.0438,-118.2841
202000531,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,0300,20,Olympic,2016,1,121,"RAPE, FORCIBLE",0516 1415 0532 0531 0510 0417 0537 0508 0913 1820,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,200 S  MARIPOSA                     AV,,34.0712,-118.2991
202117560,12/30/2020 12:00:00 AM,12/30/2020 12:00:00 AM,0200,21,Topanga,2146,1,121,"RAPE, FORCIBLE",1402 1415 1822 0527,25,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,SHERMAN                      WY,DEERING,34.201,-118.5966
202006707,02/25/2020 12:00:00 AM,02/22/2020 12:00:00 AM,1200,20,Olympic,2033,1,121,"RAPE, FORCIBLE",1822 0448 0423 0429 0512 0537 0516 1415 1402 1305,20,F,H,506,ABANDONED BUILDING ABANDONED HOUSE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,HARVARD                      BL,7TH                          ST,34.0597,-118.3042
202006285,02/17/2020 12:00:00 AM,01/25/2020 12:00:00 AM,2300,20,Olympic,2011,1,121,"RAPE, FORCIBLE",0913 0513 0519 0537 1262 0541 0527 1814 1206 2000,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,100 S  MANHATTAN                    PL,,34.0731,-118.3102
201914043,09/02/2020 12:00:00 AM,08/23/2020 12:00:00 AM,2000,19,Mission,1916,1,121,"RAPE, FORCIBLE",0556 0913 0522 0409 0527 0516 0537,15,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,812,,,14300    ORO GRANDE                   ST,,34.3064,-118.4467
202016895,11/08/2020 12:00:00 AM,08/18/2020 12:00:00 AM,0100,20,Olympic,2023,1,121,"RAPE, FORCIBLE",1822 1206 0943 1259,15,F,W,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,400 S  SERRANO                      AV,,34.0654,-118.3066
201714669,10/24/2020 12:00:00 AM,10/19/2020 12:00:00 AM,0200,17,Devonshire,1785,1,121,"RAPE, FORCIBLE",2000 0913 1814 0527 2034 0500,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,18500    PRAIRIE                      ST,,34.2391,-118.5369
201912657,07/28/2020 12:00:00 AM,06/20/2020 12:00:00 AM,1200,19,Mission,1966,1,121,"RAPE, FORCIBLE",0526 0913 1817 0516 0360 1259 0527 0500,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,9400    VAN NUYS                     BL,,34.241,-118.4502
202011978,07/10/2020 12:00:00 AM,07/10/2020 12:00:00 AM,0100,20,Olympic,2019,1,122,"RAPE, ATTEMPTED",1239 1817 1268 0500 0400 0913 2006 0940,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,3RD                          ST,VIRGIL                       AV,34.069,-118.2868
202014625,09/14/2020 12:00:00 AM,04/05/2020 12:00:00 AM,0100,20,Olympic,2044,1,121,"RAPE, FORCIBLE",0913 0527 0537 0444 0507 2033,30,F,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,900    IROLO                        ST,,34.0545,-118.3009
200816165,11/07/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1950,08,West LA,0857,1,121,"RAPE, FORCIBLE",1817 1913 0503 0516 0527 0537 0940 0913,24,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1400 S  CANFIELD                     AV,,34.0548,-118.3894
201227424,12/31/2020 12:00:00 AM,12/28/2020 12:00:00 AM,2200,12,77th Street,1258,1,121,"RAPE, FORCIBLE",1402 1415 0500 0913 1820 1816 0432 0422 0522 0527,23,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,7600 S  BROADWAY,,33.9703,-118.2783
202000640,06/19/2020 12:00:00 AM,06/17/2020 12:00:00 AM,2100,20,Olympic,2033,1,121,"RAPE, FORCIBLE",1817 1018 0537 0527 2034 1415 1409 1206 0913 0940,26,F,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,800 S  HOBART                       BL,,34.0577,-118.3053
200322357,12/28/2020 12:00:00 AM,12/28/2020 12:00:00 AM,0200,03,Southwest,0359,1,121,"RAPE, FORCIBLE",1822 0500 2034 1409 1415 1218,32,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,JEFFERSON                    BL,FLOWER                       ST,34.0214,-118.2787
211304492,01/12/2021 12:00:00 AM,05/01/2020 12:00:00 AM,1200,13,Newton,1323,1,121,"RAPE, FORCIBLE",0522 0527 0913,11,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,,,,1100 E  23RD                         ST,,34.0213,-118.2535
201415781,08/19/2020 12:00:00 AM,08/14/2020 12:00:00 AM,1530,14,Pacific,1434,1,121,"RAPE, FORCIBLE",1402 0527 1817 0913,43,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,3600    MAPLEWOOD                    AV,,34.002,-118.4465
201225010,11/23/2020 12:00:00 AM,11/19/2020 12:00:00 AM,2100,12,77th Street,1241,1,121,"RAPE, FORCIBLE",0913 1218 1817 0518,46,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,3500    HYDE PARK                    BL,,33.9806,-118.3352
211104529,01/16/2021 12:00:00 AM,07/23/2020 12:00:00 AM,0005,11,Northeast,1137,1,121,"RAPE, FORCIBLE",0360 0537 1259 0515 0527 0409,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,400 N  AVENUE 56,,34.1109,-118.2016
200916213,10/20/2020 12:00:00 AM,10/17/2020 12:00:00 AM,1900,09,Van Nuys,0991,1,121,"RAPE, FORCIBLE",1415 1823 0913 0516 0519 1913 1018 1262 1402 0527,78,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,,,4000    SUMAC                        DR,,34.143,-118.4493
211700508,01/03/2021 12:00:00 AM,12/31/2020 12:00:00 AM,2000,17,Devonshire,1782,1,121,"RAPE, FORCIBLE",0500 0537 0522 0512 1415 0527 0913 1810 0400,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,19400    PARTHENIA                    ST,,34.2312,-118.5632
200516139,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1800,05,Harbor,0564,1,122,"RAPE, ATTEMPTED",0449 0334 0520 0913 0400 1817,35,F,B,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,500 S  HARBOR                       BL,,33.741,-118.2838
212000505,01/06/2021 12:00:00 AM,12/13/2020 12:00:00 AM,2000,20,Olympic,2097,1,121,"RAPE, FORCIBLE",2000 1814 0913 1309 1218 0527 1409,39,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,BUDLONG,20TH                         ST,34.0382,-118.2962
211404328,01/07/2021 12:00:00 AM,09/08/2020 12:00:00 AM,2300,14,Pacific,1483,1,121,"RAPE, FORCIBLE",2002 1814 0913 0500 0527,0,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,8600    LINCOLN                      BL,,33.9568,-118.429
200618416,11/23/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2230,06,Hollywood,0645,1,121,"RAPE, FORCIBLE",0913 1259 0527 0910 1415 1817 1206 0371 2050 2052,17,F,B,911,MTA - RED LINE - HOLLYWOOD/HIGHLAND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,6800    HOLLYWOOD                    BL,,34.1016,-118.3391
201116352,12/05/2020 12:00:00 AM,12/04/2020 12:00:00 AM,2300,11,Northeast,1172,1,121,"RAPE, FORCIBLE",0519 0363 0400 0545 1206 1415 1402 1259 0500 0527,17,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,1400    ANGELUS                      AV,,34.0841,-118.2694
211305134,12/14/2020 12:00:00 AM,12/11/2020 12:00:00 AM,1930,13,Newton,1371,1,121,"RAPE, FORCIBLE",0400 0913 0500,32,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,100 W  54TH                         ST,,33.9933,-118.2743
200106903,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1100,01,Central,0119,1,121,"RAPE, FORCIBLE",2033 1268 0500 0910 1218 1822 0400,49,F,W,966,MTA - GOLD LINE - UNION STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
210104356,01/09/2021 12:00:00 AM,11/06/2020 12:00:00 AM,2100,01,Central,0164,1,121,"RAPE, FORCIBLE",1913 1817 0542 0522 0526 0527 0913,22,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,100 W  7TH                          ST,,34.0446,-118.2507
201800713,05/24/2020 12:00:00 AM,05/24/2020 12:00:00 AM,2130,18,Southeast,1822,1,121,"RAPE, FORCIBLE",0500 1822 1402 1415 1312 1305 0536 0537 0448 1300,18,F,B,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MAIN                         ST,97TH                         ST,33.9483,-118.2739
200115526,07/29/2020 12:00:00 AM,07/25/2020 12:00:00 AM,0200,01,Central,0182,1,121,"RAPE, FORCIBLE",1817 2034 1262 0515 0510 0500 1822,20,F,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,121,,,,1200 S  GRAND                        AV,,34.0397,-118.2637
201813585,06/30/2020 12:00:00 AM,06/29/2020 12:00:00 AM,1600,18,Southeast,1837,1,121,"RAPE, FORCIBLE",0523 0530 0443 0515 0427 1206 1402 1415 1822 1309,31,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1700 E  107TH                        ST,,33.9386,-118.2408
200717574,11/28/2020 12:00:00 AM,11/12/2020 12:00:00 AM,2000,07,Wilshire,0773,1,121,"RAPE, FORCIBLE",0515 0500 0527 0448 1258 0552 0913 0558,12,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,5600    VENICE                       BL,,34.0437,-118.3605
210804321,01/11/2021 12:00:00 AM,12/01/2020 12:00:00 AM,0001,08,West LA,0889,1,121,"RAPE, FORCIBLE",0500 0913 1814,32,F,A,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,1900 S  ROBERTSON                    BL,,34.0446,-118.3867
211204737,01/11/2021 12:00:00 AM,11/01/2020 12:00:00 AM,0001,12,77th Street,1239,1,121,"RAPE, FORCIBLE",1817 0913 0500 0537,22,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,HOOVER                       ST,60TH                         ST,33.9855,-118.287
200514733,10/01/2020 12:00:00 AM,02/29/2020 12:00:00 AM,0600,05,Harbor,0567,1,121,"RAPE, FORCIBLE",0913 2034 0527 1820,29,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1500 S  MESA                         ST,,33.7301,-118.2858
202012432,07/22/2020 12:00:00 AM,02/23/2020 12:00:00 AM,0001,20,Olympic,2014,1,121,"RAPE, FORCIBLE",0913 1206 1262 0516 0527 0537 0432 0443,44,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,100 S  KINGSLEY                     DR,,34.0712,-118.3029
200316932,09/06/2020 12:00:00 AM,09/06/2020 12:00:00 AM,0330,03,Southwest,0329,1,121,"RAPE, FORCIBLE",1822 0400 0522 0527 1415 1409 1251,19,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,500 W  27TH                         ST,,34.0267,-118.2752
202014961,09/21/2020 12:00:00 AM,09/16/2020 12:00:00 AM,2000,20,Olympic,2014,1,121,"RAPE, FORCIBLE",0501 1415 1402 0527 1913 1822 1823 0940 1206,20,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,100 N  NORMANDIE                    AV,,34.0726,-118.3029
200709936,06/02/2020 12:00:00 AM,05/18/2020 12:00:00 AM,0100,07,Wilshire,0702,1,121,"RAPE, FORCIBLE",0500 0527 1814 0913 2000,32,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,500 N  GARDNER                      ST,,34.0803,-118.3532
202116400,11/27/2020 12:00:00 AM,11/27/2020 12:00:00 AM,0100,21,Topanga,2189,1,121,"RAPE, FORCIBLE",2000 1814 0527 2002 1206 0416 0400 0913,36,F,W,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,236,,,20100    VENTURA                      BL,,34.1707,-118.5717
201810846,05/09/2020 12:00:00 AM,05/09/2020 12:00:00 AM,0300,18,Southeast,1822,1,121,"RAPE, FORCIBLE",1415 0527 1822 1300 1402,19,F,B,101,STREET,204,FOLDING KNIFE,AO,Adult Other,121,998,,,103RD                        ST,BROADWAY,33.9428,-118.2781
200800654,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,0100,08,West LA,0803,1,121,"RAPE, FORCIBLE",0500 1402 1259 1251 2033 0527 0516 0913 0940,16,F,A,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,1500 N  SORRENTO                     DR,,34.0576,-118.5037
210804379,01/07/2021 12:00:00 AM,11/26/2020 12:00:00 AM,1500,08,West LA,0831,1,121,"RAPE, FORCIBLE",0527 1300,15,F,W,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MCCLELLAN,WELLESLEY,34.0439,-118.4704
210204224,12/30/2020 12:00:00 AM,12/30/2020 12:00:00 AM,2355,02,Rampart,0236,1,121,"RAPE, FORCIBLE",0913 0556 1251 1258 0527 0515 1402 1415,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,998,,2000 W  3RD                          ST,,34.0657,-118.268
201206332,02/02/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1600,12,77th Street,1267,1,121,"RAPE, FORCIBLE",1251 1259 0500 0522 0537 0526 0516 0400 0356 0913,15,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,800 W  82ND                         ST,,33.9643,-118.2877
200617031,10/22/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2330,06,Hollywood,0637,1,121,"RAPE, FORCIBLE",1402 0527 2002 0913,25,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,121,998,,,6200    HOLLYWOOD                    BL,,34.103,-118.3225
200404240,01/07/2020 12:00:00 AM,01/07/2020 12:00:00 AM,0345,04,Hollenbeck,0437,1,121,"RAPE, FORCIBLE",0913 1415 0443 0503 0516 0302 0400 2000 1814 1243,23,F,H,108,PARKING LOT,102,HAND GUN,AO,Adult Other,121,998,,,4100 E  ABNER                        ST,,34.0657,-118.1927
200514659,09/30/2020 12:00:00 AM,09/27/2020 12:00:00 AM,2200,05,Harbor,0531,1,121,"RAPE, FORCIBLE",1817 0500 1501 0913,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1600 W  PACIFIC COAST                HY,,33.7866,-118.3044
200504436,01/10/2020 12:00:00 AM,01/09/2020 12:00:00 AM,1730,05,Harbor,0558,1,121,"RAPE, FORCIBLE",1817 0515 1218 1259 1402 1415 1409 0527 2004 0913,14,F,H,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,812,998,,700 N  FRONT                        ST,,33.7494,-118.2802
201100802,12/10/2020 12:00:00 AM,12/09/2020 12:00:00 AM,1400,11,Northeast,1184,1,121,"RAPE, FORCIBLE",0500 0527 1814 2000 1409 1415 0512 0913 1241,28,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,1500    SCOTT                        AV,,34.0793,-118.254
212004842,01/24/2021 12:00:00 AM,11/23/2020 12:00:00 AM,0900,20,Olympic,2093,1,121,"RAPE, FORCIBLE",1305 2000 0448 0429 1814 0913 0444 0422 0532 0515,25,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,910,,,1900 S  HARVARD                      BL,,34.0378,-118.3058
201401075,12/12/2020 12:00:00 AM,12/12/2020 12:00:00 AM,1600,14,Pacific,1431,1,122,"RAPE, ATTEMPTED",0314 0400 0409 0408 1606 1402 1409 1822,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,122,998,,,2000 S  STRONGS                      DR,,33.9862,-118.4704
211805472,01/29/2021 12:00:00 AM,12/01/2020 12:00:00 AM,0001,18,Southeast,1823,1,121,"RAPE, FORCIBLE",0359 0913 1812 1262 1259 1251 0522 0537 0527 0516,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,812,,,10100    TOWNE                        AV,,33.9442,-118.2674
211504440,01/13/2021 12:00:00 AM,01/30/2020 12:00:00 AM,0005,15,N Hollywood,1551,1,121,"RAPE, FORCIBLE",1206 0507 0527 1822 0400 0416 0515,26,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,12300    RIVERSIDE                    DR,,34.1576,-118.4013
201715853,11/27/2020 12:00:00 AM,09/17/2020 12:00:00 AM,1200,17,Devonshire,1767,1,121,"RAPE, FORCIBLE",1206 2034 0500 1814 0913 1402 1415 2000,26,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,9400    RESEDA                       BL,,34.2409,-118.5361
211305756,02/10/2021 12:00:00 AM,11/01/2020 12:00:00 AM,0100,13,Newton,1365,1,121,"RAPE, FORCIBLE",2024 1258 0913 0432 0527,10,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,812,,,1300 E  48TH                         PL,,33.9993,-118.2499
202004731,01/17/2020 12:00:00 AM,01/14/2020 12:00:00 AM,2230,20,Olympic,2069,1,121,"RAPE, FORCIBLE",0533 2000 0527 0526 0516 1814 1415 0913,27,F,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,1100 S  VERMONT                      AV,,34.0499,-118.2879
200319782,11/01/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1900,03,Southwest,0326,1,121,"RAPE, FORCIBLE",0400 0507 0515 0522 0526 0913 1402 1409 1415 0527,19,F,H,233,TATTOO PARLOR*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,,,,1700 W  ADAMS                        BL,,34.0327,-118.3008
200321326,12/06/2020 12:00:00 AM,12/05/2020 12:00:00 AM,1300,03,Southwest,0317,1,122,"RAPE, ATTEMPTED",0400 0408 0448 0503 0522 0913 1814 2000 0500,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,122,,,,2300 S  BUDLONG                      AV,,34.0355,-118.2964
200915619,10/07/2020 12:00:00 AM,09/21/2020 12:00:00 AM,0010,09,Van Nuys,0998,1,121,"RAPE, FORCIBLE",2000 0527 0419 1814 0913 0515 0516,30,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,12900    VENTURA                      BL,,34.1451,-118.4137
201915139,10/01/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1900,19,Mission,1971,1,121,"RAPE, FORCIBLE",2000 0913 1817 0527 1814,20,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,8900 N  SEPULVEDA                    BL,,34.2347,-118.4677
201300925,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1400,13,Newton,1317,1,121,"RAPE, FORCIBLE",0527 0522 1415 1822,49,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,998,,,SAN MONICA                   FY,HOOPER,34.0245,-118.244
